,_id,url,entity,label
13,5e43088593698d3cf6dc8a4f,https://www.wsj.com/articles/trump-says-he-will-sign-phase-one-trade-deal-with-china-on-jan-15-11577802332?mod=searchresults&page=10&pos=19,Trump,neutr
14,5e43089e93698d3cf6dc8a64,https://www.wsj.com/articles/trade-court-lawsuits-take-on-trumps-tariff-campaign-11577269800?mod=searchresults&page=11&pos=20,Trump,neg
15,5e4308aa93698d3cf6dc8a70,https://www.wsj.com/articles/in-virginia-democrats-get-ready-to-rule-the-roost-11577037601?mod=searchresults&page=12&pos=12,Democrats,unk
16,5e4308af93698d3cf6dc8a77,https://www.wsj.com/articles/trump-administration-awards-migrant-detention-contracts-days-before-california-would-ban-them-11576872628?mod=searchresults&page=12&pos=19,Trump,pos
17,5e4308ea93698d3cf6dc8aae,https://www.wsj.com/articles/elite-athletes-seeking-visas-face-heightened-scrutiny-by-the-trump-administration-11576060200?mod=searchresults&page=15&pos=14,Trump,neg
18,5e4308f993698d3cf6dc8abe,https://www.wsj.com/articles/house-democrats-may-vote-on-trump-impeachment-charges-this-week-11575829659?mod=searchresults&page=16&pos=10,Democrats,neutr
19,5e431dfa93698d62f949d8b4,https://www.foxnews.com/politics/bloomberg-controversial-comments-on-stop-and-frisk-china,Bloomberg,neutr
20,5e431dfb93698d62f949d8b8,https://www.foxnews.com/politics/pro-biden-super-pac-warns-of-doomsday-scenario-for-democrats,Democrats,neg
21,5e431dfd93698d62f949d8bd,https://www.foxnews.com/politics/fox-news-poll-biden-and-sanders-vie-for-lead-in-nevada-biden-tops-trump,Trump,neg
22,5e431dff93698d62f949d8c4,https://video.foxnews.com/v/6131640693001/,Biden,neg
23,5e431e0093698d62f949d8c8,https://video.foxnews.com/v/6131625803001/,Sanders,neutr
24,5e431e0093698d62f949d8c9,https://video.foxnews.com/v/6131624979001/,Buttigieg,neg
25,5e431e0093698d62f949d8ca,https://video.foxnews.com/v/6131621792001/,GOP,neg
26,5e431e0193698d62f949d8cd,https://video.foxnews.com/v/6131598784001/,Biden,neutr
27,5e431e0293698d62f949d8cf,https://video.foxnews.com/v/6131604586001/,Trump,neutr
28,5e431e0393698d62f949d8d5,https://video.foxnews.com/v/6131587579001/,Warren,neg
29,5e431e0793698d62f949d8dc,https://video.foxnews.com/v/6131572199001/,Biden,neg
30,5e431e0893698d62f949d8dd,https://video.foxnews.com/v/6131577088001/,Trump,pos
31,5e431e0a93698d62f949d8e0,https://video.foxnews.com/v/6131559873001/,Republicans,unk
32,5e431e0b93698d62f949d8e1,https://www.foxnews.com/politics/bloomberg-stop-and-frisk,Bloomberg,neg
33,5e431e0d93698d62f949d8e4,https://www.foxnews.com/politics/trump-stirs-pardon-speculation-with-condemnation-of-dojs-roger-stone-treatment,Trump,neutr
34,5e431e0e93698d62f949d8e6,https://video.foxnews.com/v/6131545942001/,Trump,neg
35,5e431e1093698d62f949d8e8,https://video.foxnews.com/v/6131539678001/,Bloomberg,neutr
36,5e431e1193698d62f949d8ea,https://video.foxnews.com/v/6131535767001/,Bloomberg,neg
37,5e431e1293698d62f949d8ec,https://video.foxnews.com/v/6131528488001/,Sanders,neg
38,5e431e1993698d62f949d8f6,https://www.foxnews.com/politics/trump-klobuchar-see-strong-showing-in-dixville-notchs-midnight-voting,Klobuchar,pos
39,5e431e1b93698d62f949d8f9,https://video.foxnews.com/v/6131494136001/,Trump,pos
40,5e431e1d93698d62f949d8fb,https://www.foxnews.com/politics/north-korea-enhanced-nuke-program-despite-trump-overtures-report,Trump,neg
41,5e431e1e93698d62f949d8fd,https://www.foxnews.com/politics/new-hampshire-primary-voting-kicks-off-with-sanders-and-buttigieg-locked-in-fierce-battle,Buttigieg,neutr
42,5e43229793698d666511b99e,https://video.foxnews.com/v/6131448352001/,Buttigieg,pos
43,5e43229a93698d666511b99f,https://video.foxnews.com/v/6131442143001/,Republican Party,pos
44,5e4322a793698d666511b9a4,https://video.foxnews.com/v/6131434447001/,Gabbard,neutr
45,5e4322b293698d666511b9a8,https://video.foxnews.com/v/6131429229001/,Bloomberg,neutr
46,5e4322b493698d666511b9a9,https://video.foxnews.com/v/6131413045001/,Biden,neg
47,5e4322b793698d666511b9aa,https://video.foxnews.com/v/6131418544001/,Biden,neg
48,5e4322bc93698d666511b9ac,https://video.foxnews.com/v/6131423089001/,Trump,neutr
49,5e4322cc93698d666511b9b2,https://video.foxnews.com/v/6131399894001/,Sanders,pos
50,5e4322dd93698d666511b9b8,https://video.foxnews.com/v/6131388368001/,Biden,neg
51,5e4322ed93698d666511b9be,https://video.foxnews.com/v/6131385981001/,Biden,neutr
52,5e4322fc93698d666511b9c3,https://video.foxnews.com/v/6131372752001/,Democrats,neutr
53,5e4322fe93698d666511b9c4,https://video.foxnews.com/v/6131371925001/,Trump,pos
54,5e43230693698d666511b9c7,https://www.foxnews.com/politics/trump-budget-touches-off-new-battle-over-spending-cuts,Trump,neutr
55,5e43231793698d666511b9cd,https://video.foxnews.com/v/6131352021001/,Buttigieg,neutr
56,5e43231d93698d666511b9cf,https://www.foxnews.com/politics/sanders-overtakes-biden-in-quinnipiac-national-poll-for-first-time-as-former-vp-falters-in-early-states,Sanders,pos
57,5e43233593698d666511b9d8,https://www.foxnews.com/politics/california-bill-would-ban-stays-at-trump-hotels-for-state-employees,Trump,neg
58,5e43233893698d666511b9d9,https://video.foxnews.com/v/6131323649001/,Buttigieg,neutr
59,5e43233e93698d666511b9db,https://video.foxnews.com/v/6131324601001/,Biden,neutr
60,5e43234193698d666511b9dc,https://video.foxnews.com/v/6131321964001/,Trump,neg
61,5e43234393698d666511b9dd,https://video.foxnews.com/v/6131310948001/,Democratic Party,neutr
62,5e43234993698d666511b9df,https://video.foxnews.com/v/6131299931001/,Buttigieg,pos
63,5e43235193698d666511b9e2,https://www.foxnews.com/politics/sanders-in-lead-buttigieg-slipping-klobuchar-surging-in-nh-poll-on-primary-eve,Buttigieg,neutr
64,5e43235493698d666511b9e3,https://www.foxnews.com/politics/pete-buttigieg-dedicated-prize-winning-high-school-essay-to-bernie-sanders,Sanders,pos
65,5e43235993698d666511b9e5,https://video.foxnews.com/v/6131278543001/,Buttigieg,neutr
66,5e43235b93698d666511b9e6,https://video.foxnews.com/v/6131271811001/,Biden,neg
67,5e43235e93698d666511b9e7,https://video.foxnews.com/v/6131271812001/,Sanders,neg
68,5e43236793698d666511b9ea,https://www.foxnews.com/politics/where-does-tom-steyer-stand-on-the-issues,Steyer,neutr
69,5e43237593698d666511b9ef,https://video.foxnews.com/v/6131252291001/,Trump,neutr
70,5e43237b93698d666511b9f1,https://www.foxnews.com/politics/biden-new-hampshire-test,Biden,neg
71,5e43237d93698d666511b9f2,https://video.foxnews.com/v/6131244961001/,Democrats,neg
72,5e43238093698d666511b9f3,https://video.foxnews.com/v/6131247223001/,Biden,neg
73,5e43238293698d666511b9f4,https://video.foxnews.com/v/6131241398001/,Trump,neutr
74,5e43239393698d666511b9fa,https://video.foxnews.com/v/6131228464001/,Sanders,neutr
75,5e4323a193698d666511b9ff,https://www.foxnews.com/politics/trump-impeachment-trial-prayer-reporters-notebook,Trump,neutr
76,5e4323a493698d666511ba00,https://www.foxnews.com/politics/joe-manchin-trump-impeachment-weak-corrupt-response,Trump,neutr
77,5e4323a693698d666511ba01,https://www.foxnews.com/politics/trump-budget-foreign-aid-defense-border-wall-veterans-homeland-security,Trump,neutr
78,5e4323c893698d666511ba0d,https://www.foxnews.com/politics/buttigieg-new-hampshire-largest-democrat-rally-election-season,Buttigieg,neutr
79,5e4323cb93698d666511ba0e,https://video.foxnews.com/v/6131035741001/,Sanders,pos
80,5e4323ce93698d666511ba0f,https://video.foxnews.com/v/6131031143001/,Biden,pos
81,5e4323d493698d666511ba11,https://www.foxnews.com/politics/biden-buttigieg-sanders-iowa-gut-punch-better-organized-new-hampshire,Biden,neg
82,5e4323d793698d666511ba12,https://video.foxnews.com/v/6131032460001/,Trump,pos
83,5e4323e293698d666511ba16,https://video.foxnews.com/v/6131019237001/,Biden,pos
84,5e4323e593698d666511ba17,https://video.foxnews.com/v/6131021805001/,Trump,pos
85,5e43267f93698d698986d94f,https://video.foxnews.com/v/6130997274001/,Biden,neg
86,5e43268093698d698986d950,https://www.foxnews.com/politics/bloomberg-uses-romneys-impeachment-vote-speech-to-bash-trump-in-new-ad,Trump,neg
87,5e43268393698d698986d953,https://video.foxnews.com/v/6130980257001/,Trump,neutr
88,5e43268593698d698986d955,https://video.foxnews.com/v/6130981473001/,Trump,neutr
89,5e43268793698d698986d957,https://www.foxnews.com/politics/sanders-buttigieg-new-hampshire-latest-polls,Buttigieg,pos
90,5e43268a93698d698986d95b,https://www.foxnews.com/politics/sanders-common-sense-suggests-buttigieg-would-be-compromised-by-wealthy-donors,Buttigieg,neg
91,5e43268c93698d698986d95e,https://video.foxnews.com/v/6130968529001/,Buttigieg,neutr
92,5e43269093698d698986d965,https://www.foxnews.com/politics/buttigieg-and-sanders-supporters-trade-jeers-and-cheers-3-days-before-nh-primary,Sanders,neutr
93,5e43269393698d698986d969,https://video.foxnews.com/v/6130895866001/,Trump,neutr
94,5e43269493698d698986d96b,https://video.foxnews.com/v/6130895147001/,Trump,neutr
95,5e43269593698d698986d96c,https://video.foxnews.com/v/6130897662001/,Trump,neutr
96,5e43269a93698d698986d971,https://www.foxnews.com/politics/biden-zings-buttigieg-this-guys-not-a-barack-obama,Biden,neutr
97,5e43269e93698d698986d976,https://www.foxnews.com/politics/buttigieg-rising-how-ex-mayor-aims-to-go-2-for-2-in-new-hampshire-and-upend-the-2020-race,Buttigieg,pos
98,5e4326a093698d698986d978,https://www.foxnews.com/politics/trump-slams-very-insubordinate-vindman-day-after-ouster-from-white-house,Trump,neutr
99,5e4326a393698d698986d97c,https://video.foxnews.com/v/6130830987001/,Trump,neutr
100,5e4326a593698d698986d97f,https://video.foxnews.com/v/6130812207001/,Trump,pos
101,5e4326a593698d698986d980,https://video.foxnews.com/v/6130801596001/,Democrats,neutr
102,5e4326ad93698d698986d98a,https://video.foxnews.com/v/6130766674001/,Bloomberg,neg
103,5e4326ae93698d698986d98b,https://www.foxnews.com/politics/buttigieg-edges-past-sanders-in-latest-new-hampshire-poll,Sanders,pos
104,5e4326b193698d698986d990,https://video.foxnews.com/v/6130672600001/,Democrats,neg
105,5e4326b493698d698986d993,https://www.foxnews.com/politics/warren-sanders-target-buttigieg-slamming-people-who-suck-up-to-billionaires,Buttigieg,neg
106,5e4326b793698d698986d997,https://www.foxnews.com/politics/biden-the-politics-of-the-past-were-not-at-all-that-bad,Biden,neutr
107,5e4326b993698d698986d99a,https://www.foxnews.com/politics/yang-tells-dem-rivals-donald-trump-is-the-not-the-cause-of-all-of-our-problems,Trump,neutr
108,5e4326ba93698d698986d99c,https://video.foxnews.com/v/6130634068001/,Buttigieg,neg
109,5e4326bd93698d698986d99f,https://video.foxnews.com/v/6130627337001/,Biden,neg
110,5e4326bf93698d698986d9a1,https://www.foxnews.com/politics/tlaib-omar-trump-state-of-the-union,Trump,neutr
111,5e4326bf93698d698986d9a2,https://video.foxnews.com/v/6130607875001/,Trump,neutr
112,5e4326c493698d698986d9a9,https://video.foxnews.com/v/6130600101001/,Biden,neg
113,5e4326c693698d698986d9ac,https://www.foxnews.com/politics/vindman-to-leave-nsc-after-trump-acquittal,Trump,neg
114,5e4326c693698d698986d9ad,https://www.foxnews.com/politics/democracy-2020-digest-a-lot-on-the-line-for-biden-in-friday-night-debate,Biden,neutr
115,5e4326c793698d698986d9ae,https://video.foxnews.com/v/6130586775001/,Sanders,pos
116,5e4326c993698d698986d9b0,https://www.foxnews.com/politics/christopher-steele-trump-impeachment-remarks,Trump,neg
117,5e4326cd93698d698986d9b7,https://video.foxnews.com/v/6130561857001/,Democrats,neg
118,5e432aed93698d6e31739f34,https://video.foxnews.com/v/6130529868001/,Biden,neg
119,5e432af093698d6e31739f36,https://www.foxnews.com/politics/buttigieg-boom-in-new-hampshire-looks-real,Buttigieg,pos
120,5e432af193698d6e31739f37,https://www.foxnews.com/politics/elizabeth-warren-aipac,Warren,neutr
121,5e432af493698d6e31739f3b,https://www.foxnews.com/politics/trump-says-hoax-impeachment-should-be-expunged,Trump,neutr
122,5e432af593698d6e31739f3c,https://video.foxnews.com/v/6130474019001/,Trump,neg
123,5e432afd93698d6e31739f47,https://www.foxnews.com/politics/ex-gop-rep-joe-walsh-ends-primary-bid-against-trump-after-poor-iowa-showing,Trump,neutr
124,5e432aff93698d6e31739f49,https://video.foxnews.com/v/6130414378001/,Trump,neutr
125,5e432b0093698d6e31739f4a,https://video.foxnews.com/v/6130410844001/,Trump,neg
126,5e432b0493698d6e31739f50,https://video.foxnews.com/v/6130380483001/,Republicans,neutr
127,5e432b0893698d6e31739f55,https://video.foxnews.com/v/6130370851001/,Trump,neutr
128,5e432b0b93698d6e31739f59,https://www.foxnews.com/politics/treasury-complies-with-gop-senate-inquiry-hands-over-highly-confidential-info-on-hunter-biden-report-says,GOP,pos
129,5e432b0c93698d6e31739f5b,https://video.foxnews.com/v/6130309139001/,Trump,pos
130,5e432b1093698d6e31739f60,https://video.foxnews.com/v/6130295129001/,Trump,neutr
131,5e432b1193698d6e31739f61,https://www.foxnews.com/politics/pete-buttigieg-trump-very-different-take-on-faith-after-presidents-comments-national-prayer-breakfast,Trump,neg
132,5e432b1393698d6e31739f63,https://www.foxnews.com/politics/mazie-hirono-trump-acquitted-rigged-impeachment-trial,Trump,neg
133,5e432b1493698d6e31739f65,https://video.foxnews.com/v/6130288276001/,Trump,neg
134,5e432b1593698d6e31739f67,https://www.foxnews.com/politics/elizabeth-warren-long-legacy-racism-oppression-women-of-color-nevada-campaign,Warren,neutr
135,5e432b2093698d6e31739f74,https://video.foxnews.com/v/6130255136001/,Trump,neg
136,5e432b2693698d6e31739f7d,https://video.foxnews.com/v/6130242927001/,Trump,pos
137,5e432b2b93698d6e31739f82,https://www.foxnews.com/politics/sanders-declares-victory-in-iowa,Sanders,pos
138,5e432b2e93698d6e31739f86,https://video.foxnews.com/v/6130229250001/,Trump,neutr
139,5e432b2f93698d6e31739f87,https://www.foxnews.com/politics/trump-kenya-trade-deal-probably-happen,Trump,pos
140,5e432b3493698d6e31739f8d,https://www.foxnews.com/politics/dem-controlled-house-votes-kill-gop-resolution-condemning-pelosi-ripping-trumps-speech,GOP,neutr
141,5e432b3793698d6e31739f90,https://www.foxnews.com/politics/here-are-the-prisons-that-house-convicted-trump-associates,Trump,neg
142,5e432b3793698d6e31739f91,https://video.foxnews.com/v/6130185677001/,Biden,neutr
143,5e432b3b93698d6e31739f95,https://video.foxnews.com/v/6130178042001/,Trump,neutr
144,5e432b3c93698d6e31739f96,https://www.foxnews.com/politics/trump-romney-acquittal,Trump,neutr
145,5e432b3d93698d6e31739f97,https://www.foxnews.com/politics/sanders-and-warren-campaigns-pay-to-offset-almost-4000-tons-in-carbon-emissions-report,Warren,pos
146,5e432b3f93698d6e31739f98,https://www.foxnews.com/politics/trump-in-impeachment-victory-speech-claims-he-wouldnt-be-standing-here-if-he-didnt-fire-comey,Trump,neg
147,5e432b4293698d6e31739f9b,https://www.foxnews.com/politics/trump-remarks,Trump,neutr
148,5e432b4593698d6e31739f9d,https://www.foxnews.com/politics/with-poor-iowa-showing-nh-becomes-much-for-vital-for-biden,Biden,neg
149,5e432b4593698d6e31739f9e,https://video.foxnews.com/v/6130138175001/,Democrats,neg
150,5e432b4d93698d6e31739fa7,https://video.foxnews.com/v/6130113189001/,Trump,pos
151,5e432b4f93698d6e31739fa9,https://video.foxnews.com/v/6130107699001/,Trump,neg
152,5e432b5093698d6e31739faa,https://www.foxnews.com/politics/buttigieg-soars-biden-slips-sanders-still-on-top-in-newest-nh-poll,Buttigieg,pos
153,5e432b5193698d6e31739fab,https://video.foxnews.com/v/6130103484001/,Trump,neutr
154,5e432b5493698d6e31739fae,https://www.foxnews.com/politics/can-mitt-romney-actually-be-expelled-from-the-republican-party,Republican Party,neutr
155,5e432b5993698d6e31739fb5,https://www.foxnews.com/politics/house-managers-say-trump-senate-permanately-stained-by-impeachment-trial,Trump,neg
156,5e432b5b93698d6e31739fb8,https://video.foxnews.com/v/6130078804001/,Trump,pos
157,5e432b6493698d6e31739fc3,https://www.foxnews.com/politics/trump-supporters-flood-hotline-for-iowa-precinct-chairs-adding-to-the-chaos-report,Trump,neutr
158,5e432b6793698d6e31739fc7,https://www.foxnews.com/politics/sanders-hauls-in-a-whopping-25-in-january-using-cash-to-expand-staff-run-ads-in-super-tuesday-states,Sanders,neutr
159,5e432b6a93698d6e31739fc9,https://www.foxnews.com/politics/warren-says-male-candidates-would-be-wrong-to-think-they-have-better-chance-of-beating-trump-than-a-woman,Warren,neutr
160,5e432b6b93698d6e31739fca,https://www.foxnews.com/politics/buttigieg-lead-iowa-caucuses-precincts,Buttigieg,pos
161,5e432b7093698d6e31739fd1,https://video.foxnews.com/v/6129972269001/,Trump,neutr
162,5e432b7593698d6e31739fd6,https://www.foxnews.com/politics/republicans-seek-hunter-biden-travel-records-from-secret-service,Biden,neg
163,5e432b7693698d6e31739fd7,https://www.foxnews.com/politics/trump-mitt-romney-democrats-state-of-the-union,Trump,neg
164,5e432b7793698d6e31739fd8,https://www.foxnews.com/politics/biden-criticizes-limbaugh-medal-of-freedom,Biden,neg
165,5e432b7893698d6e31739fd9,https://video.foxnews.com/v/6129951947001/,Buttigieg,pos
166,5e432b7993698d6e31739fdb,https://video.foxnews.com/v/6129938668001/,Sanders,neg
167,5e432b7993698d6e31739fdc,https://video.foxnews.com/v/6129934680001/,Democrats,neg
168,5e432b7f93698d6e31739fe1,https://www.foxnews.com/politics/gop-introduces-resolution-condemn-pelosi-for-ripping-up-trumps-state-of-union-speech,Trump,neutr
169,5e4339ed93698d0e7033371d,https://video.foxnews.com/v/6131705006001/,Biden,neutr
170,5e433b6793698d0e70333726,https://video.foxnews.com/v/6129909991001/,Biden,neg
171,5e433b6b93698d0e7033372a,https://video.foxnews.com/v/6129905226001/,Trump,neg
172,5e433b7293698d0e70333732,https://www.foxnews.com/media/after-impeachment-trump-pelosi-romney-and-media-keep-the-war-going,Trump,neg
173,5e433b7493698d0e70333735,https://www.foxnews.com/opinion/why-joe-biden-leaving-new-hampshire-early-was-smart-move-david-avella,Biden,neutr
174,5e44399993698d436e1b1027,https://video.foxnews.com/v/6131718639001/,Buttigieg,pos
175,5e4441b093698d519d95f2bc,https://www.nytimes.com/2020/02/12/us/politics/deval-patrick-drops-out.html,Patrick,neutr
176,5e4441b193698d519d95f2be,https://www.nytimes.com/2020/02/12/us/politics/trump-barr-stone.html,Trump,neutr
177,5e4441b593698d519d95f2c0,https://www.nytimes.com/video/us/politics/100000006965533/2020-new-hampshire-primary-results.html,Sanders,pos
178,5e4441b893698d519d95f2c3,https://www.nytimes.com/video/us/politics/100000006975238/bernie-sanders-won-new-hampshire.html,Sanders,pos
179,5e4441bb93698d519d95f2c6,https://www.nytimes.com/video/us/politics/100000006974917/andrew-yang-drops-out-2020.html,Yang,neutr
180,5e4441bc93698d519d95f2c8,https://www.nytimes.com/2020/02/11/us/politics/michael-bennet-drops-out.html,Bennet,neutr
181,5e4441bc93698d519d95f2c9,https://www.nytimes.com/2020/02/11/us/politics/andrew-yang-drops-out.html,Yang,neg
182,5e4441bd93698d519d95f2cb,https://www.nytimes.com/2020/02/11/us/politics/bloomberg-stop-and-frisk-fact-check.html,Bloomberg,neg
183,5e4441be93698d519d95f2cd,https://www.nytimes.com/2020/02/11/us/politics/bloomberg-black-voters-stop-and-frisk.html,Bloomberg,neutr
184,5e444a3593698d63cf8ae2db,https://www.nytimes.com/2020/02/12/us/politics/democrats-fear-bernie-sanders.html,Sanders,neg
185,5e444a3693698d63cf8ae2dc,https://www.nytimes.com/2020/02/12/us/politics/bernie-sanders-tom-steyer-south-carolina.html,Democrats,pos
186,5e444a4893698d63cf8ae2e0,https://www.nytimes.com/2020/02/11/us/politics/amy-klobuchar-the-view.html,Klobuchar,neutr
187,5e444a4893698d63cf8ae2e1,https://www.nytimes.com/2020/02/11/us/politics/elizabeth-warren-new-hampshire.html,Warren,neutr
188,5e444a4b93698d63cf8ae2e6,https://www.nytimes.com/2020/02/11/climate/carbon-capture-tax.html,Trump,neg
189,5e444a4c93698d63cf8ae2e7,https://www.nytimes.com/2020/02/11/us/politics/bloomberg-stop-and-frisk.html,Bloomberg,neg
190,5e444a4f93698d63cf8ae2ed,https://www.nytimes.com/2020/02/11/us/politics/elizabeth-warren-nh-primary.html,Warren,neg
191,5e444a5093698d63cf8ae2ef,https://www.nytimes.com/2020/02/10/us/politics/trump-manchin-impeachment.html,Trump,neg
192,5e444a5393698d63cf8ae2f5,https://www.nytimes.com/2020/02/10/us/politics/biden-polls.html,Biden,neg
193,5e444a5993698d63cf8ae2fe,https://www.nytimes.com/2020/02/10/technology/amazon-depose-trump-pentagon-jedi.html,Trump,neutr
194,5e444a5a93698d63cf8ae2ff,https://www.nytimes.com/2020/02/10/us/politics/andrew-yang-new-hampshire.html,Yang,neutr
195,5e444a5e93698d63cf8ae305,https://www.nytimes.com/2020/02/10/us/politics/mitt-romney-trump-utah.html,Republicans,neutr
196,5e444a5f93698d63cf8ae307,https://www.nytimes.com/2020/02/09/us/politics/sanders-buttigieg-new-hampshire.html,Sanders,neutr
197,5e444a6293698d63cf8ae30b,https://www.nytimes.com/2020/02/09/us/politics/justice-department-giuliani-bidens-ukraine.html,Biden,neutr
198,5e444a6493698d63cf8ae30e,https://www.nytimes.com/2020/02/09/us/politics/iowa-caucuses-democrats.html,Buttigieg,pos
199,5e444a6993698d63cf8ae317,https://www.nytimes.com/2020/02/08/us/politics/biden-buttigieg-sanders-new-hampshire.html,Buttigieg,neg
200,5e444a6b93698d63cf8ae31a,https://www.nytimes.com/2020/02/08/us/politics/joe-biden-new-hampshire.html,Biden,neg
201,5e444a6b93698d63cf8ae31b,https://www.nytimes.com/2020/02/08/us/politics/trump-reelection-campaign.html,Trump,neutr
202,5e444a7393698d63cf8ae325,https://www.nytimes.com/2020/02/07/us/politics/trump-north-carolina.html,Trump,neutr
203,5e444a7393698d63cf8ae326,https://www.nytimes.com/2020/02/07/us/politics/amy-klobuchar-buttigieg-debate.html,Buttigieg,neutr
204,5e444a7793698d63cf8ae32e,https://www.nytimes.com/2020/02/07/us/politics/who-won-iowa-caucuses.html,Buttigieg,pos
205,5e444a7993698d63cf8ae331,https://www.nytimes.com/2020/02/07/us/politics/pete-buttigieg-iowa-caucus.html,Buttigieg,pos
206,5e444a7a93698d63cf8ae334,https://www.nytimes.com/2020/02/07/us/politics/mitch-mcconnell-kentucky.html,Republicans,unk
207,5e444a8093698d63cf8ae33d,https://www.nytimes.com/2020/02/07/us/politics/democratic-candidates-foreign-policy.html,Trump,neg
208,5e444a8f93698d63cf8ae34c,https://www.nytimes.com/interactive/2020/us/politics/andrew-yang-foreign-policy.html,Yang,neutr
209,5e444a9293698d63cf8ae34f,https://www.nytimes.com/interactive/2020/us/politics/michael-bloomberg-foreign-policy.html,Bloomberg,neutr
210,5e444a9393698d63cf8ae350,https://www.nytimes.com/interactive/2020/us/politics/bernie-sanders-foreign-policy.html,Sanders,neutr
211,5e444a9493698d63cf8ae351,https://www.nytimes.com/interactive/2020/us/politics/elizabeth-warren-foreign-policy.html,Warren,neutr
212,5e444a9593698d63cf8ae353,https://www.nytimes.com/interactive/2020/us/politics/pete-buttigieg-foreign-policy.html,Buttigieg,neutr
213,5e444a9b93698d63cf8ae35d,https://www.nytimes.com/2020/02/06/us/politics/alice-johnson-trump-super-bowl-ad.html,Trump,neutr
214,5e444a9c93698d63cf8ae35e,https://www.nytimes.com/2020/02/06/us/politics/bloomberg-donors-democrats.html,Bloomberg,neutr
215,5e444a9e93698d63cf8ae362,https://www.nytimes.com/2020/02/06/us/politics/hunter-biden-investigation.html,Republicans,neutr
216,5e444aa593698d63cf8ae36a,https://www.nytimes.com/2020/02/06/world/middleeast/israel-violence-trump-mideast-plan.html,Trump,neg
217,5e444aac93698d63cf8ae373,https://www.nytimes.com/2020/02/06/us/politics/trump-signature-impeachment-report-auction.html,Trump,pos
218,5e444aad93698d63cf8ae375,https://www.nytimes.com/2020/02/06/us/politics/trump-acquittal-washington-hotel.html,Trump,neutr
219,5e444aaf93698d63cf8ae379,https://www.nytimes.com/2020/02/05/us/politics/impeachment-briefing-trump-is-acquitted.html,Trump,pos
220,5e444ab093698d63cf8ae37b,https://www.nytimes.com/2020/02/05/world/americas/trump-guaido-venezuela.html,Trump,pos
221,5e444ab393698d63cf8ae37f,https://www.nytimes.com/2020/02/05/us/politics/mitt-romney-impeachment-speech-transcript.html,Trump,neutr
222,5e444ab493698d63cf8ae381,https://www.nytimes.com/2020/02/05/upshot/paid-leave-trump.html,Trump,neutr
223,5e444ab793698d63cf8ae383,https://www.nytimes.com/2020/02/05/us/politics/trump-acquitted-impeachment.html,Trump,neutr
224,5e444ab993698d63cf8ae384,https://www.nytimes.com/video/us/politics/100000006962882/romney-trump.html,Trump,neg
225,5e444abb93698d63cf8ae385,https://www.nytimes.com/interactive/2020/02/05/us/politics/impeachment-vote-results.html,Trump,neutr
226,5e444abb93698d63cf8ae386,https://www.nytimes.com/2020/02/05/us/politics/romney-trump-impeachment.html,Trump,neg
227,5e444abd93698d63cf8ae388,https://www.nytimes.com/2020/02/05/us/politics/joe-biden-iowa-caucus.html,Biden,neg
